node_id,index,UniProt
9606.ENSP00000381293,4146,P46459
9606.ENSP00000381302,4147,Q5VZY2
9606.ENSP00000381340,4148,P36269
9606.ENSP00000381382,4149,P15884
9606.ENSP00000381386,4150,P30046
9606.ENSP00000381429,4151,Q9UFW8
9606.ENSP00000381448,4152,P01034
9606.ENSP00000381461,4153,Q9Y570
9606.ENSP00000381480,4154,Q08648
9606.ENSP00000381492,4155,Q9GZY6
9606.ENSP00000381498,4156,Q8N441
9606.ENSP00000381504,4157,P11908
9606.ENSP00000381531,4158,P48730
9606.ENSP00000381581,4159,P13796
9606.ENSP00000381601,4160,P20591
9606.ENSP00000381607,4161,P09211
9606.ENSP00000381657,4162,Q8TEK3
9606.ENSP00000381666,4163,Q4G148
9606.ENSP00000381698,4164,Q9H0F6
9606.ENSP00000381699,4165,Q9Y2C3
9606.ENSP00000381703,4166,Q30KQ7
9606.ENSP00000381717,4167,P62837
9606.ENSP00000381775,4168,O14788
9606.ENSP00000381785,4169,Q6YN16
9606.ENSP00000381844,4170,Q6DD88
9606.ENSP00000381949,4171,Q5TAT6
9606.ENSP00000381984,4172,Q96P16
9606.ENSP00000382021,4173,Q9UIC8
9606.ENSP00000382083,4174,Q9BXS0
9606.ENSP00000382218,4175,Q19AV6
9606.ENSP00000382334,4176,Q15238
9606.ENSP00000382390,4177,Q96JN8
9606.ENSP00000382485,4178,Q99935
9606.ENSP00000382507,4179,Q14CS0
9606.ENSP00000382518,4180,Q86TD4
9606.ENSP00000382595,4181,P22234
9606.ENSP00000382684,4182,Q8TCY5
9606.ENSP00000382731,4183,Q9NZK5
9606.ENSP00000382800,4184,Q13761
9606.ENSP00000382805,4185,O14867
9606.ENSP00000383003,4186,P62942
9606.ENSP00000383023,4187,Q02045
9606.ENSP00000383042,4188,O60341
9606.ENSP00000383044,4189,Q9UHP3
9606.ENSP00000383053,4190,P29323
9606.ENSP00000383115,4191,Q5KU26
9606.ENSP00000383274,4192,O43432
9606.ENSP00000383303,4193,O60469
9606.ENSP00000383364,4194,P14555
9606.ENSP00000383376,4195,P57087
9606.ENSP00000383382,4196,P13224
9606.ENSP00000383392,4197,O15394
9606.ENSP00000383396,4198,Q30KQ4
9606.ENSP00000383398,4199,Q30KQ5
9606.ENSP00000383563,4200,O60844
9606.ENSP00000383840,4201,Q9Y4U1
9606.ENSP00000383894,4202,O15232
9606.ENSP00000383923,4203,Q5VXI9
9606.ENSP00000383931,4204,P40197
9606.ENSP00000383949,4205,P55769
9606.ENSP00000383996,4206,Q9Y5P4
9606.ENSP00000384048,4207,Q6ZW49
9606.ENSP00000384053,4208,P32927
9606.ENSP00000384092,4209,P01189
9606.ENSP00000384109,4210,Q13620
9606.ENSP00000384126,4211,Q14392
9606.ENSP00000384164,4212,Q96L93
9606.ENSP00000384183,4213,Q8WTX7
9606.ENSP00000384193,4214,Q8N3J6
9606.ENSP00000384259,4215,Q9Y4P1
9606.ENSP00000384262,4216,Q9Y251
9606.ENSP00000384296,4217,Q03154
9606.ENSP00000384364,4218,P01303
9606.ENSP00000384367,4219,Q719H9
9606.ENSP00000384371,4220,P41182
9606.ENSP00000384400,4221,Q9Y259
9606.ENSP00000384421,4222,Q9UBB9
9606.ENSP00000384474,4223,Q9NX55
9606.ENSP00000384477,4224,O00458
9606.ENSP00000384551,4225,P58417
9606.ENSP00000384564,4226,Q8WWX9
9606.ENSP00000384604,4227,Q6UX46
9606.ENSP00000384638,4228,P26232
9606.ENSP00000384675,4229,Q07889
9606.ENSP00000384719,4230,P62760
9606.ENSP00000384770,4231,Q00888
9606.ENSP00000384794,4232,Q9NPC4
9606.ENSP00000384830,4233,A5PKW4
9606.ENSP00000384849,4234,P38936
9606.ENSP00000384851,4235,P11474
9606.ENSP00000384887,4236,Q7Z692
9606.ENSP00000384906,4237,P0DJI8
9606.ENSP00000384949,4238,P32322
9606.ENSP00000384957,4239,P03951
9606.ENSP00000384964,4240,Q8IU80
9606.ENSP00000384966,4241,Q96T52
9606.ENSP00000384973,4242,Q8WYQ3
9606.ENSP00000384999,4243,O15460
9606.ENSP00000385006,4244,Q8WY91
9606.ENSP00000385021,4245,Q9NW38
9606.ENSP00000385035,4246,P09871
9606.ENSP00000385055,4247,Q8N7B1
9606.ENSP00000385057,4248,Q9HC16
9606.ENSP00000385080,4249,P16930
9606.ENSP00000385096,4250,Q8N5Z5
9606.ENSP00000385110,4251,Q9NQG6
9606.ENSP00000385142,4252,"ENSP
9606.ENSP00000385142    P58400
9606.ENSP00000385142    Q9ULB1
Name: UniProt, dtype: object"
9606.ENSP00000385143,4253,Q6UXZ4
9606.ENSP00000385205,4254,Q9NRD5
9606.ENSP00000385207,4255,Q99999
9606.ENSP00000385269,4256,Q15717
9606.ENSP00000385334,4257,Q9Y6D9
9606.ENSP00000385385,4258,Q15084
9606.ENSP00000385432,4259,Q9Y6B6
9606.ENSP00000385451,4260,P21741
9606.ENSP00000385470,4261,Q9UNG2
9606.ENSP00000385478,4262,A4D126
9606.ENSP00000385519,4263,P08571
9606.ENSP00000385523,4264,Q07869
9606.ENSP00000385632,4265,Q13946
9606.ENSP00000385675,4266,P05231
9606.ENSP00000385706,4267,P11465
9606.ENSP00000385721,4268,P36268
9606.ENSP00000385725,4269,P61218
9606.ENSP00000385746,4270,P52788
9606.ENSP00000385749,4271,P31321
9606.ENSP00000385757,4272,P53004
9606.ENSP00000385780,4273,Q9Y6T7
9606.ENSP00000385808,4274,Q9Y496
9606.ENSP00000385814,4275,Q86UA6
9606.ENSP00000385828,4276,Q16762
9606.ENSP00000385834,4277,P02787
9606.ENSP00000385923,4278,Q02818
9606.ENSP00000385958,4279,P62263
9606.ENSP00000386023,4280,P41223
9606.ENSP00000386104,4281,P16870
9606.ENSP00000386125,4282,Q96C12
9606.ENSP00000386134,4283,Q8NEJ9
9606.ENSP00000386135,4284,P53355
9606.ENSP00000386229,4285,O43566
9606.ENSP00000386264,4286,Q96Q45
9606.ENSP00000386284,4287,P13716
9606.ENSP00000386289,4288,Q9UBP9
9606.ENSP00000386378,4289,Q9UJ71
9606.ENSP00000386380,4290,P14778
9606.ENSP00000386444,4291,P10523
9606.ENSP00000386488,4292,Q8N5P1
9606.ENSP00000386559,4293,P01732
9606.ENSP00000386593,4294,Q86U86
9606.ENSP00000386636,4295,P05455
9606.ENSP00000386741,4296,P15882
9606.ENSP00000386759,4297,Q9BYW2
9606.ENSP00000386880,4298,Q9H9Q2
9606.ENSP00000386894,4299,Q9BWF3
9606.ENSP00000386896,4300,P23229
9606.ENSP00000386942,4301,Q96JF0
9606.ENSP00000387050,4302,Q8IV08
9606.ENSP00000387123,4303,P49419
9606.ENSP00000387159,4304,P23582
9606.ENSP00000387180,4305,Q9Y3E5
9606.ENSP00000387187,4306,P84101
9606.ENSP00000387211,4307,Q13478
9606.ENSP00000387219,4308,Q9UMS0
9606.ENSP00000387228,4309,Q86VH4
9606.ENSP00000387239,4310,Q8IUC8
9606.ENSP00000387282,4311,P52594
9606.ENSP00000387286,4312,P62820
9606.ENSP00000387310,4313,Q6P988
9606.ENSP00000387356,4314,P16112
9606.ENSP00000387362,4315,Q14139
9606.ENSP00000387380,4316,Q8N987
9606.ENSP00000387435,4317,Q5T4W7
9606.ENSP00000387498,4318,Q10981
9606.ENSP00000387654,4319,Q9UHG3
9606.ENSP00000387662,4320,P01275
9606.ENSP00000387699,4321,P16220
9606.ENSP00000387710,4322,P26639
9606.ENSP00000387822,4323,Q58F21
9606.ENSP00000388001,4324,P00973
9606.ENSP00000388293,4325,Q8NFU3
9606.ENSP00000388337,4326,P60059
9606.ENSP00000388566,4327,P49662
9606.ENSP00000388638,4328,Q96I25
9606.ENSP00000388713,4329,O43813
9606.ENSP00000388806,4330,P23588
9606.ENSP00000388825,4331,P12872
9606.ENSP00000388910,4332,Q14934
9606.ENSP00000388920,4333,Q6NW29
9606.ENSP00000388940,4334,Q99081
9606.ENSP00000389026,4335,P54108
9606.ENSP00000389060,4336,Q9H3L0
9606.ENSP00000389095,4337,Q15438
9606.ENSP00000389140,4338,P43146
9606.ENSP00000389182,4339,P78346
9606.ENSP00000389241,4340,Q9BPW9
9606.ENSP00000389252,4341,Q6UXI9
9606.ENSP00000389326,4342,Q9BYF1
9606.ENSP00000389351,4343,P08865
9606.ENSP00000389377,4344,O95644
9606.ENSP00000389381,4345,O15391
9606.ENSP00000389588,4346,Q9P283
9606.ENSP00000389631,4347,O15143
9606.ENSP00000389649,4348,P18859
9606.ENSP00000389714,4349,Q9UI47
9606.ENSP00000389814,4350,Q15848
9606.ENSP00000389870,4351,O60479
9606.ENSP00000389948,4352,Q969T7
9606.ENSP00000390158,4353,Q15751
9606.ENSP00000390265,4354,O75874
9606.ENSP00000390625,4355,Q8WVV9
9606.ENSP00000390647,4356,Q9H3J6
9606.ENSP00000390783,4357,Q8WVM8
9606.ENSP00000391090,4358,O14757
9606.ENSP00000391121,4359,Q8NBN7
9606.ENSP00000391269,4360,Q9NWB1
9606.ENSP00000391311,4361,Q99719
9606.ENSP00000391481,4362,P29401
9606.ENSP00000391490,4363,O95994
9606.ENSP00000391592,4364,P29350
9606.ENSP00000391601,4365,P50542
9606.ENSP00000391692,4366,Q8IW40
9606.ENSP00000391747,4367,Q8IV20
9606.ENSP00000391800,4368,Q9ULZ1
9606.ENSP00000391803,4369,O75030
9606.ENSP00000391826,4370,P01344
9606.ENSP00000391942,4371,Q9NVZ3
9606.ENSP00000392025,4372,Q9NQC7
9606.ENSP00000392028,4373,Q9P2D1
9606.ENSP00000392330,4374,P51572
9606.ENSP00000392353,4375,Q5JS54
9606.ENSP00000392395,4376,Q96EP1
9606.ENSP00000392398,4377,O75715
9606.ENSP00000392423,4378,P78509
9606.ENSP00000392495,4379,P0DI81
9606.ENSP00000392500,4380,Q8N2Q7
9606.ENSP00000392762,4381,P40126
9606.ENSP00000392767,4382,Q99584
9606.ENSP00000392782,4383,O14967
9606.ENSP00000392985,4384,Q9BUP3
9606.ENSP00000393312,4385,P11362
9606.ENSP00000393313,4386,Q9UBC2
9606.ENSP00000393316,4387,Q9H3N1
9606.ENSP00000393388,4388,P62308
9606.ENSP00000393417,4389,P31944
9606.ENSP00000393785,4390,Q9NYS0
9606.ENSP00000393840,4391,Q6QNY0
9606.ENSP00000393847,4392,O15496
9606.ENSP00000394071,4393,P31150
9606.ENSP00000394085,4394,Q6NYC1
9606.ENSP00000394163,4395,P51397
9606.ENSP00000394227,4396,P15509
9606.ENSP00000394331,4397,Q9GZQ3
9606.ENSP00000394352,4398,Q155Q3
9606.ENSP00000394390,4399,Q96SI1
9606.ENSP00000394394,4400,Q9UJX3
9606.ENSP00000394417,4401,Q15014
9606.ENSP00000394484,4402,Q9C098
9606.ENSP00000394560,4403,P45984
9606.ENSP00000394720,4404,Q9NPR2
9606.ENSP00000394791,4405,Q9P0U3
9606.ENSP00000394794,4406,Q12923
9606.ENSP00000394842,4407,P28676
9606.ENSP00000395294,4408,P32970
9606.ENSP00000395535,4409,P51608
9606.ENSP00000396163,4410,Q6UVW9
9606.ENSP00000396301,4411,Q13123
9606.ENSP00000396308,4412,P00374
9606.ENSP00000396452,4413,Q08623
9606.ENSP00000396467,4414,Q16644
9606.ENSP00000396722,4415,Q9P121
9606.ENSP00000396954,4416,Q9Y2D1
9606.ENSP00000397026,4417,Q13002
9606.ENSP00000397181,4418,P49798
9606.ENSP00000397261,4419,Q13228
9606.ENSP00000397297,4420,P20783
9606.ENSP00000397402,4421,Q9BSV6
9606.ENSP00000397415,4422,Q8WXF3
9606.ENSP00000397679,4423,P21128
9606.ENSP00000397863,4424,Q6ZMJ4
9606.ENSP00000397908,4425,Q14693
9606.ENSP00000398124,4426,Q15329
9606.ENSP00000398181,4427,Q6NS38
9606.ENSP00000398350,4428,Q9H3H3
9606.ENSP00000398368,4429,P42702
9606.ENSP00000398410,4430,Q8N371
9606.ENSP00000398481,4431,Q86UW7
9606.ENSP00000398495,4432,Q9NR28
9606.ENSP00000398502,4433,Q96G04
9606.ENSP00000398523,4434,Q13137
9606.ENSP00000398610,4435,P50995
9606.ENSP00000398632,4436,P16070
9606.ENSP00000398698,4437,P01375
9606.ENSP00000398722,4438,Q9BWS9
9606.ENSP00000398736,4439,O00622
9606.ENSP00000398778,4440,Q8IUW5
9606.ENSP00000398803,4441,Q13630
9606.ENSP00000398882,4442,Q9BU89
9606.ENSP00000399208,4443,Q9UMR2
9606.ENSP00000399229,4444,Q9BRK3
9606.ENSP00000399324,4445,O43320
9606.ENSP00000399376,4446,P04156
9606.ENSP00000399415,4447,Q16773
9606.ENSP00000399457,4448,P39656
9606.ENSP00000399518,4449,Q01826
9606.ENSP00000399805,4450,Q08257
9606.ENSP00000399888,4451,P17096
9606.ENSP00000399968,4452,Q15596
9606.ENSP00000400010,4453,Q12913
9606.ENSP00000400057,4454,Q7L266
9606.ENSP00000400142,4455,Q01844
9606.ENSP00000400175,4456,P61586
9606.ENSP00000400184,4457,A1L188
9606.ENSP00000400223,4458,Q86VR8
9606.ENSP00000400312,4459,Q6PHR2
9606.ENSP00000400333,4460,Q96L92
9606.ENSP00000400376,4461,Q6P179
9606.ENSP00000400433,4462,P52597
9606.ENSP00000400533,4463,O00175
9606.ENSP00000400591,4464,P62304
9606.ENSP00000400646,4465,Q8TCS8
9606.ENSP00000400870,4466,Q9BTE6
9606.ENSP00000400882,4467,Q96L46
9606.ENSP00000400894,4468,P01210
9606.ENSP00000400906,4469,P68036
9606.ENSP00000400908,4470,Q00872
9606.ENSP00000401010,4471,P47756
9606.ENSP00000401112,4472,Q9UPW6
9606.ENSP00000401145,4473,O43903
9606.ENSP00000401197,4474,O94966
9606.ENSP00000401303,4475,P29353
9606.ENSP00000401371,4476,P31483
9606.ENSP00000401435,4477,Q5VIR6
9606.ENSP00000401445,4478,O75460
9606.ENSP00000401470,4479,P46060
9606.ENSP00000401502,4480,O43699
9606.ENSP00000401564,4481,P43487
9606.ENSP00000401645,4482,P05120
9606.ENSP00000401831,4483,Q96CM8
9606.ENSP00000401888,4484,P04049
9606.ENSP00000401907,4485,O00238
9606.ENSP00000401946,4486,Q9UPQ9
9606.ENSP00000402060,4487,P15151
9606.ENSP00000402584,4488,Q8NFP4
9606.ENSP00000402723,4489,Q03431
9606.ENSP00000402758,4490,P40967
9606.ENSP00000402855,4491,Q86YW5
9606.ENSP00000402935,4492,Q92609
9606.ENSP00000403104,4493,Q6IA17
9606.ENSP00000403400,4494,Q9ULG6
9606.ENSP00000403459,4495,Q14451
9606.ENSP00000403495,4496,P01374
9606.ENSP00000403614,4497,Q7Z7F7
9606.ENSP00000403644,4498,P20711
9606.ENSP00000403649,4499,P0DN86
9606.ENSP00000403663,4500,O00189
9606.ENSP00000403683,4501,Q96AH0
9606.ENSP00000403982,4502,Q05084
9606.ENSP00000403987,4503,Q8WUR7
9606.ENSP00000404042,4504,Q7Z7H5
9606.ENSP00000404121,4505,Q12906
9606.ENSP00000404190,4506,Q9H0H5
9606.ENSP00000404203,4507,P17540
9606.ENSP00000404236,4508,A6NI73
9606.ENSP00000404251,4509,Q14135
9606.ENSP00000404381,4510,Q8TBM8
9606.ENSP00000404833,4511,O15533
9606.ENSP00000404854,4512,Q92597
9606.ENSP00000405004,4513,Q04771
9606.ENSP00000405210,4514,Q5MJ08
9606.ENSP00000405252,4515,O43687
9606.ENSP00000405338,4516,Q92835
9606.ENSP00000405453,4517,P21757
9606.ENSP00000405456,4518,Q7Z553
9606.ENSP00000405573,4519,P06744
9606.ENSP00000405577,4520,Q9H6B4
9606.ENSP00000405635,4521,Q8N9A8
9606.ENSP00000405738,4522,Q6NXG1
9606.ENSP00000405812,4523,Q2Y0W8
9606.ENSP00000405841,4524,Q9HBX9
9606.ENSP00000405965,4525,P61956
9606.ENSP00000405969,4526,Q8NC06
9606.ENSP00000406022,4527,O95185
9606.ENSP00000406162,4528,Q99873
9606.ENSP00000406209,4529,Q9Y6I3
9606.ENSP00000406261,4530,O14638
9606.ENSP00000406293,4531,O75764
9606.ENSP00000406478,4532,O75023
9606.ENSP00000406482,4533,Q9UPZ6
9606.ENSP00000406577,4534,P12532
9606.ENSP00000406909,4535,Q8TCT1
9606.ENSP00000407112,4536,Q6IQ20
9606.ENSP00000407487,4537,Q9H3U1
9606.ENSP00000407586,4538,P01112
9606.ENSP00000407685,4539,P22105
9606.ENSP00000407818,4540,P62068
9606.ENSP00000407822,4541,Q9UQ52
9606.ENSP00000408025,4542,P09467
9606.ENSP00000408367,4543,P0CG13
9606.ENSP00000408526,4544,P29218
9606.ENSP00000408695,4545,P17252
9606.ENSP00000408910,4546,Q13561
9606.ENSP00000409007,4547,P39905
9606.ENSP00000409231,4548,A5PLN9
9606.ENSP00000409315,4549,Q96H35
9606.ENSP00000409318,4550,Q9UIE0
9606.ENSP00000409382,4551,Q9BSW2
9606.ENSP00000409581,4552,P49407
9606.ENSP00000409594,4553,Q5T4F4
9606.ENSP00000409666,4554,P55854
9606.ENSP00000409896,4555,Q9NPC3
9606.ENSP00000409924,4556,Q9BTE6
9606.ENSP00000410042,4557,O95696
9606.ENSP00000410059,4558,P29692
9606.ENSP00000410294,4559,P21802
9606.ENSP00000410309,4560,P54750
9606.ENSP00000410402,4561,P45985
9606.ENSP00000410452,4562,P16949
9606.ENSP00000410715,4563,Q6FHJ7
9606.ENSP00000410798,4564,P55899
9606.ENSP00000410818,4565,Q15013
9606.ENSP00000410964,4566,O75477
9606.ENSP00000411099,4567,Q9UKI8
9606.ENSP00000411124,4568,Q9BUH8
9606.ENSP00000411256,4569,Q9H0R8
9606.ENSP00000411397,4570,P27448
9606.ENSP00000411471,4571,Q9NUQ8
9606.ENSP00000411613,4572,P19801
9606.ENSP00000411719,4573,P25325
9606.ENSP00000411770,4574,Q9BWP8
9606.ENSP00000411821,4575,P30838
9606.ENSP00000411825,4576,Q8WUM4
9606.ENSP00000411960,4577,P51659
9606.ENSP00000412130,4578,Q9Y6F6
9606.ENSP00000412189,4579,Q8N0Y7
9606.ENSP00000412209,4580,Q01344
9606.ENSP00000412237,4581,P22301
9606.ENSP00000412326,4582,Q9UBL0
9606.ENSP00000412361,4583,Q96RL6
9606.ENSP00000412461,4584,Q7Z5H3
9606.ENSP00000412733,4585,Q96SU4
9606.ENSP00000412897,4586,P05014
9606.ENSP00000412940,4587,Q5H8C1
9606.ENSP00000413035,4588,O43251
9606.ENSP00000413079,4589,Q29983
9606.ENSP00000413496,4590,P61328
9606.ENSP00000413575,4591,Q9UKG9
9606.ENSP00000413592,4592,Q8TAC1
9606.ENSP00000413625,4593,Q96RU3
9606.ENSP00000413697,4594,O60784
9606.ENSP00000413861,4595,Q9Y336
9606.ENSP00000414147,4596,Q8N0X7
9606.ENSP00000414178,4597,Q13613
9606.ENSP00000414287,4598,P26927
9606.ENSP00000414303,4599,P23560
9606.ENSP00000414359,4600,P25786
9606.ENSP00000414378,4601,P52798
9606.ENSP00000414390,4602,Q9BRQ4
9606.ENSP00000414398,4603,Q9UBS4
9606.ENSP00000414558,4604,Q8TB40
9606.ENSP00000414624,4605,Q14558
9606.ENSP00000414856,4606,Q14515
9606.ENSP00000414886,4607,Q9NZI2
9606.ENSP00000414904,4608,P43234
9606.ENSP00000414982,4609,Q07866
9606.ENSP00000415056,4610,Q8NHP7
9606.ENSP00000415139,4611,Q86XR7
9606.ENSP00000415151,4612,Q13951
9606.ENSP00000415243,4613,P12757
9606.ENSP00000415283,4614,P13598
9606.ENSP00000415454,4615,Q02742
9606.ENSP00000415556,4616,Q8TEB1
9606.ENSP00000415743,4617,P16671
9606.ENSP00000415769,4618,Q06033
9606.ENSP00000415786,4619,P07093
9606.ENSP00000415836,4620,Q8N554
9606.ENSP00000416066,4621,P01009
9606.ENSP00000416193,4622,O15547
9606.ENSP00000416250,4623,Q14232
9606.ENSP00000416255,4624,Q04637
9606.ENSP00000416269,4625,Q13838
9606.ENSP00000416330,4626,Q15582
9606.ENSP00000416341,4627,Q99435
9606.ENSP00000416387,4628,Q8WUP2
9606.ENSP00000416523,4629,Q92854
9606.ENSP00000416534,4630,Q7L014
9606.ENSP00000416561,4631,P00751
9606.ENSP00000416606,4632,P01225
9606.ENSP00000416683,4633,P35858
9606.ENSP00000416739,4634,P46063
9606.ENSP00000416787,4635,Q8NCW6
9606.ENSP00000416959,4636,P62995
9606.ENSP00000417052,4637,Q15125
9606.ENSP00000417128,4638,Q5J5C9
9606.ENSP00000417132,4639,Q92560
9606.ENSP00000417138,4640,P55058
9606.ENSP00000417142,4641,Q16718
9606.ENSP00000417175,4642,O95292
9606.ENSP00000417222,4643,P15086
9606.ENSP00000417229,4644,Q9BY44
9606.ENSP00000417273,4645,P16333
9606.ENSP00000417291,4646,Q9BWE0
9606.ENSP00000417335,4647,Q9HCK4
9606.ENSP00000417378,4648,Q16864
9606.ENSP00000417402,4649,Q96PZ0
9606.ENSP00000417418,4650,Q8NHS0
9606.ENSP00000417573,4651,Q96EC8
9606.ENSP00000417583,4652,Q9BVH7
9606.ENSP00000417610,4653,Q9ULC3
9606.ENSP00000417653,4654,Q9UJU6
9606.ENSP00000417659,4655,Q5SGD2
9606.ENSP00000417686,4656,Q14493
9606.ENSP00000417706,4657,Q6PH85
9606.ENSP00000417748,4658,Q5TDH0
9606.ENSP00000417763,4659,P41227
9606.ENSP00000417764,4660,Q9H553
9606.ENSP00000417864,4661,P39687
9606.ENSP00000417898,4662,P09466
9606.ENSP00000417901,4663,Q9NQX3
9606.ENSP00000417963,4664,Q14738
9606.ENSP00000418009,4665,Q99969
9606.ENSP00000418018,4666,Q86WN2
9606.ENSP00000418037,4667,Q13568
9606.ENSP00000418070,4668,Q9NQS3
9606.ENSP00000418232,4669,Q9Y2I1
9606.ENSP00000418287,4670,O76071
9606.ENSP00000418491,4671,Q6JVE6
9606.ENSP00000418525,4672,P08473
9606.ENSP00000418529,4673,Q9UNZ2
9606.ENSP00000418572,4674,P63027
9606.ENSP00000418582,4675,P49789
9606.ENSP00000418695,4676,Q15008
9606.ENSP00000418734,4677,Q5VVJ2
9606.ENSP00000418754,4678,Q13308
9606.ENSP00000418767,4679,Q5T2D2
9606.ENSP00000418823,4680,Q9C0B1
9606.ENSP00000419060,4681,P15056
9606.ENSP00000419085,4682,Q495A1
9606.ENSP00000419101,4683,Q8IZS8
9606.ENSP00000419194,4684,Q1L6U9
9606.ENSP00000419243,4685,Q16595
9606.ENSP00000419260,4686,P48736
9606.ENSP00000419395,4687,Q49AH0
9606.ENSP00000419411,4688,Q8NFS9
9606.ENSP00000419413,4689,Q8IUR7
9606.ENSP00000419425,4690,P62937
9606.ENSP00000419446,4691,Q13443
9606.ENSP00000419449,4692,P41567
9606.ENSP00000419494,4693,Q8N488
9606.ENSP00000419545,4694,Q9NUV9
9606.ENSP00000419628,4695,Q9UKK9
9606.ENSP00000419665,4696,Q04837
9606.ENSP00000419692,4697,P19793
9606.ENSP00000419803,4698,Q9P2N7
9606.ENSP00000419851,4699,P49915
9606.ENSP00000419970,4700,P16435
9606.ENSP00000420091,4701,O94933
9606.ENSP00000420168,4702,P09210
9606.ENSP00000420269,4703,P40394
9606.ENSP00000420298,4704,P41217
9606.ENSP00000420321,4705,Q9Y6N7
9606.ENSP00000420357,4706,Q9H446
9606.ENSP00000420384,4707,O76096
9606.ENSP00000420525,4708,Q9UP52
9606.ENSP00000420588,4709,Q00059
9606.ENSP00000420608,4710,Q8N766
9606.ENSP00000420617,4711,Q8IWA4
9606.ENSP00000420682,4712,Q9H974
9606.ENSP00000420714,4713,O60783
9606.ENSP00000420927,4714,Q15119
9606.ENSP00000421380,4715,Q96H20
9606.ENSP00000421491,4716,Q13426
9606.ENSP00000421544,4717,Q9H0N5
9606.ENSP00000421566,4718,Q9NQW7
9606.ENSP00000421710,4719,O14610
9606.ENSP00000421725,4720,P02774
9606.ENSP00000421801,4721,Q04756
9606.ENSP00000422176,4722,P20810
9606.ENSP00000422185,4723,Q96PQ0
9606.ENSP00000422375,4724,Q96DE0
9606.ENSP00000422464,4725,Q9NRA1
9606.ENSP00000422533,4726,Q9HAR2
9606.ENSP00000422591,4727,O94813
9606.ENSP00000422793,4728,O15327
9606.ENSP00000422896,4729,Q9NVA2
9606.ENSP00000423190,4730,Q8N5Z0
9606.ENSP00000423354,4731,Q96KG7
9606.ENSP00000423563,4732,O75367
9606.ENSP00000423602,4733,Q9UN19
9606.ENSP00000423674,4734,P46926
9606.ENSP00000424183,4735,Q9UHA4
9606.ENSP00000424198,4736,O95198
9606.ENSP00000424226,4737,Q9P273
9606.ENSP00000424501,4738,P15515
9606.ENSP00000424598,4739,O15263
9606.ENSP00000424630,4740,P08319
9606.ENSP00000424846,4741,P78314
9606.ENSP00000424870,4742,P09132
9606.ENSP00000425031,4743,Q99729
9606.ENSP00000425394,4744,O94929
9606.ENSP00000425561,4745,P06730
9606.ENSP00000425634,4746,P12081
9606.ENSP00000425824,4747,Q13557
9606.ENSP00000425961,4748,P20155
9606.ENSP00000426083,4749,P00326
9606.ENSP00000426120,4750,Q96HH9
9606.ENSP00000426455,4751,O00584
9606.ENSP00000426809,4752,O43490
9606.ENSP00000426909,4753,P63244
9606.ENSP00000426964,4754,A6XGL0
9606.ENSP00000427211,4755,Q92870
9606.ENSP00000427279,4756,P19875
9606.ENSP00000427514,4757,P49715
9606.ENSP00000427552,4758,Q08345
9606.ENSP00000427562,4759,P42684
9606.ENSP00000427772,4760,Q8IX03
9606.ENSP00000427793,4761,Q9H0M0
9606.ENSP00000427866,4762,Q08495
9606.ENSP00000427874,4763,Q9NT68
9606.ENSP00000427888,4764,Q8IZT8
9606.ENSP00000427985,4765,Q16555
9606.ENSP00000428056,4766,P27986
9606.ENSP00000428085,4767,P62888
9606.ENSP00000428182,4768,Q14168
9606.ENSP00000428184,4769,O00560
9606.ENSP00000428209,4770,Q15819
9606.ENSP00000428223,4771,Q9UNX3
9606.ENSP00000428259,4772,O15182
9606.ENSP00000428340,4773,Q15389
9606.ENSP00000428343,4774,Q2M5E4
9606.ENSP00000428426,4775,P23193
9606.ENSP00000428489,4776,Q96KB5
9606.ENSP00000428518,4777,O00451
9606.ENSP00000428540,4778,Q11201
9606.ENSP00000428756,4779,Q9NUL3
9606.ENSP00000428924,4780,P07948
9606.ENSP00000429015,4781,Q86W74
9606.ENSP00000429150,4782,Q9NUQ9
9606.ENSP00000429243,4783,Q93045
9606.ENSP00000429283,4784,Q92608
9606.ENSP00000429344,4785,Q9UL42
9606.ENSP00000429374,4786,P60866
9606.ENSP00000429473,4787,Q96MM7
9606.ENSP00000429562,4788,Q9UPW8
9606.ENSP00000429707,4789,P09669
9606.ENSP00000429744,4790,Q13188
9606.ENSP00000429824,4791,Q14677
9606.ENSP00000430128,4792,Q86SE5
9606.ENSP00000430242,4793,Q6UWP8
9606.ENSP00000430269,4794,P34913
9606.ENSP00000430282,4795,P21283
9606.ENSP00000430344,4796,P51178
9606.ENSP00000430432,4797,Q92769
9606.ENSP00000430494,4798,P14927
9606.ENSP00000430598,4799,O00244
9606.ENSP00000430620,4800,Q9BQS7
9606.ENSP00000430656,4801,P00915
9606.ENSP00000430684,4802,O14920
9606.ENSP00000430690,4803,Q07654
9606.ENSP00000430945,4804,O14514
9606.ENSP00000430950,4805,P14902
9606.ENSP00000431012,4806,O15013
9606.ENSP00000431049,4807,Q9Y2Q3
9606.ENSP00000431076,4808,Q9ULA0
9606.ENSP00000431140,4809,Q9BXJ0
9606.ENSP00000431240,4810,P05387
9606.ENSP00000431418,4811,P04629
9606.ENSP00000431445,4812,P09693
9606.ENSP00000431512,4813,Q00613
9606.ENSP00000431775,4814,P24001
9606.ENSP00000431813,4815,P50461
9606.ENSP00000431885,4816,P29597
9606.ENSP00000432279,4817,Q7LBR1
