UniProt,ENSP,source
P46527,9606.ENSP00000228872,UniProt_AC
P46531,9606.ENSP00000498587,Ensembl_HGNC_uniprot_ids
P46531,9606.ENSP00000498587,Ensembl_UniProt
P46531,9606.ENSP00000498587,UniProt_AC
P46695,9606.ENSP00000259874,Ensembl_HGNC_uniprot_ids
P46695,9606.ENSP00000259874,Ensembl_UniProt
P46695,9606.ENSP00000259874,UniProt_AC
P46734,9606.ENSP00000345083,Ensembl_HGNC_uniprot_ids
P46734,9606.ENSP00000345083,Ensembl_UniProt
P46734,9606.ENSP00000345083,UniProt_AC
P46777,9606.ENSP00000359345,Ensembl_HGNC_uniprot_ids
P46777,9606.ENSP00000359345,Ensembl_UniProt
P46777,9606.ENSP00000359345,UniProt_AC
P46782,9606.ENSP00000472985,Ensembl_HGNC_uniprot_ids
P46782,9606.ENSP00000472985,Ensembl_UniProt
P46782,9606.ENSP00000472985,UniProt_AC
P46783,9606.ENSP00000481646,Ensembl_HGNC_uniprot_ids
P46783,9606.ENSP00000481646,Ensembl_UniProt
P46783,9606.ENSP00000481646,UniProt_AC
P46926,9606.ENSP00000423674,Ensembl_HGNC_uniprot_ids
P46926,9606.ENSP00000423674,Ensembl_UniProt
P46926,9606.ENSP00000423674,UniProt_AC
P46937,9606.ENSP00000478927,Ensembl_HGNC_uniprot_ids
P46937,9606.ENSP00000478927,Ensembl_UniProt
P46937,9606.ENSP00000478927,UniProt_AC
P46952,9606.ENSP00000294973,Ensembl_HGNC_uniprot_ids
P46952,9606.ENSP00000294973,Ensembl_UniProt
P46952,9606.ENSP00000294973,UniProt_AC
P47224,9606.ENSP00000356231,Ensembl_HGNC_uniprot_ids
P47224,9606.ENSP00000356231,Ensembl_UniProt
P47224,9606.ENSP00000356231,UniProt_AC
P47712,9606.ENSP00000356436,Ensembl_HGNC_uniprot_ids
P47712,9606.ENSP00000356436,Ensembl_UniProt
P47712,9606.ENSP00000356436,UniProt_AC
P47736,9606.ENSP00000363895,Ensembl_HGNC_uniprot_ids
P47736,9606.ENSP00000363895,Ensembl_UniProt
P47736,9606.ENSP00000363895,UniProt_AC
P47756,9606.ENSP00000401010,Ensembl_HGNC_uniprot_ids
P47756,9606.ENSP00000401010,Ensembl_UniProt
P47756,9606.ENSP00000401010,UniProt_AC
P47813,9606.ENSP00000368927,Ensembl_HGNC_uniprot_ids
P47813,9606.ENSP00000368927,Ensembl_UniProt
P47813,9606.ENSP00000368927,UniProt_AC
P47874,9606.ENSP00000436376,Ensembl_HGNC_uniprot_ids
P47874,9606.ENSP00000436376,Ensembl_UniProt
P47874,9606.ENSP00000436376,UniProt_AC
P47895,9606.ENSP00000332256,Ensembl_HGNC_uniprot_ids
P47895,9606.ENSP00000332256,Ensembl_UniProt
P47895,9606.ENSP00000332256,UniProt_AC
P47902,9606.ENSP00000231656,Ensembl_HGNC_uniprot_ids
P47902,9606.ENSP00000231656,Ensembl_UniProt
P47902,9606.ENSP00000231656,UniProt_AC
P47929,9606.ENSP00000313571,Ensembl_HGNC_uniprot_ids
P47929,9606.ENSP00000313571,Ensembl_UniProt
P47929,9606.ENSP00000313571,UniProt_AC
P47929,9606.ENSP00000367891,Ensembl_HGNC_uniprot_ids
P47929,9606.ENSP00000367891,Ensembl_UniProt
P47972,9606.ENSP00000265634,Ensembl_HGNC_uniprot_ids
P47972,9606.ENSP00000265634,Ensembl_UniProt
P47972,9606.ENSP00000265634,UniProt_AC
P47989,9606.ENSP00000368727,Ensembl_HGNC_uniprot_ids
P47989,9606.ENSP00000368727,Ensembl_UniProt
P47989,9606.ENSP00000368727,UniProt_AC
P47992,9606.ENSP00000356792,Ensembl_HGNC_uniprot_ids
P47992,9606.ENSP00000356792,Ensembl_UniProt
P47992,9606.ENSP00000356792,UniProt_AC
P48023,9606.ENSP00000356694,Ensembl_HGNC_uniprot_ids
P48023,9606.ENSP00000356694,Ensembl_UniProt
P48023,9606.ENSP00000356694,UniProt_AC
P48047,9606.ENSP00000290299,Ensembl_HGNC_uniprot_ids
P48047,9606.ENSP00000290299,Ensembl_UniProt
P48047,9606.ENSP00000290299,UniProt_AC
P48052,9606.ENSP00000222481,Ensembl_HGNC_uniprot_ids
P48052,9606.ENSP00000222481,Ensembl_UniProt
P48052,9606.ENSP00000222481,UniProt_AC
P48058,9606.ENSP00000282499,Ensembl_HGNC_uniprot_ids
P48058,9606.ENSP00000282499,Ensembl_UniProt
P48058,9606.ENSP00000282499,UniProt_AC
P48060,9606.ENSP00000266659,Ensembl_HGNC_uniprot_ids
P48060,9606.ENSP00000266659,Ensembl_UniProt
P48060,9606.ENSP00000266659,UniProt_AC
P48061,9606.ENSP00000379140,Ensembl_HGNC_uniprot_ids
P48061,9606.ENSP00000379140,Ensembl_UniProt
P48061,9606.ENSP00000379140,UniProt_AC
P48067,9606.ENSP00000353791,Ensembl_HGNC_uniprot_ids
P48067,9606.ENSP00000353791,Ensembl_UniProt
P48067,9606.ENSP00000353791,UniProt_AC
P48147,9606.ENSP00000499089,Ensembl_HGNC_uniprot_ids
P48147,9606.ENSP00000499089,Ensembl_UniProt
P48147,9606.ENSP00000499089,UniProt_AC
P48163,9606.ENSP00000358719,Ensembl_HGNC_uniprot_ids
P48163,9606.ENSP00000358719,Ensembl_UniProt
P48163,9606.ENSP00000358719,UniProt_AC
P48165,9606.ENSP00000358238,Ensembl_HGNC_uniprot_ids
P48165,9606.ENSP00000358238,Ensembl_UniProt
P48165,9606.ENSP00000358238,UniProt_AC
P48304,9606.ENSP00000303206,Ensembl_HGNC_uniprot_ids
P48304,9606.ENSP00000303206,Ensembl_UniProt
P48304,9606.ENSP00000303206,UniProt_AC
P48307,9606.ENSP00000222543,Ensembl_HGNC_uniprot_ids
P48307,9606.ENSP00000222543,Ensembl_UniProt
P48307,9606.ENSP00000222543,UniProt_AC
P48357,9606.ENSP00000330393,Ensembl_HGNC_uniprot_ids
P48357,9606.ENSP00000330393,Ensembl_UniProt
P48357,9606.ENSP00000330393,UniProt_AC
P48382,9606.ENSP00000290524,Ensembl_HGNC_uniprot_ids
P48382,9606.ENSP00000290524,Ensembl_UniProt
P48382,9606.ENSP00000290524,UniProt_AC
P48426,9606.ENSP00000365757,Ensembl_HGNC_uniprot_ids
P48426,9606.ENSP00000365757,Ensembl_UniProt
P48426,9606.ENSP00000365757,UniProt_AC
P48431,9606.ENSP00000323588,Ensembl_HGNC_uniprot_ids
P48431,9606.ENSP00000323588,Ensembl_UniProt
P48431,9606.ENSP00000323588,UniProt_AC
P48436,9606.ENSP00000245479,Ensembl_HGNC_uniprot_ids
P48436,9606.ENSP00000245479,Ensembl_UniProt
P48436,9606.ENSP00000245479,UniProt_AC
P48507,9606.ENSP00000359258,Ensembl_HGNC_uniprot_ids
P48507,9606.ENSP00000359258,Ensembl_UniProt
P48507,9606.ENSP00000359258,UniProt_AC
P48594,9606.ENSP00000343445,Ensembl_HGNC_uniprot_ids
P48594,9606.ENSP00000343445,Ensembl_UniProt
P48594,9606.ENSP00000343445,UniProt_AC
P48637,9606.ENSP00000495750,Ensembl_HGNC_uniprot_ids
P48637,9606.ENSP00000495750,Ensembl_UniProt
P48637,9606.ENSP00000495750,UniProt_AC
P48643,9606.ENSP00000280326,Ensembl_HGNC_uniprot_ids
P48643,9606.ENSP00000280326,Ensembl_UniProt
P48643,9606.ENSP00000280326,UniProt_AC
P48645,9606.ENSP00000264218,Ensembl_HGNC_uniprot_ids
P48645,9606.ENSP00000264218,Ensembl_UniProt
P48645,9606.ENSP00000264218,UniProt_AC
P48723,9606.ENSP00000285667,Ensembl_HGNC_uniprot_ids
P48723,9606.ENSP00000285667,Ensembl_UniProt
P48723,9606.ENSP00000285667,UniProt_AC
P48728,9606.ENSP00000273588,Ensembl_HGNC_uniprot_ids
P48728,9606.ENSP00000273588,Ensembl_UniProt
P48728,9606.ENSP00000273588,UniProt_AC
P48730,9606.ENSP00000381531,Ensembl_HGNC_uniprot_ids
P48730,9606.ENSP00000381531,Ensembl_UniProt
P48730,9606.ENSP00000381531,UniProt_AC
P48736,9606.ENSP00000419260,Ensembl_HGNC_uniprot_ids
P48736,9606.ENSP00000419260,Ensembl_UniProt
P48736,9606.ENSP00000419260,UniProt_AC
P48739,9606.ENSP00000487693,Ensembl_HGNC_uniprot_ids
P48739,9606.ENSP00000487693,Ensembl_UniProt
P48739,9606.ENSP00000487693,UniProt_AC
P48740,9606.ENSP00000296280,Ensembl_HGNC_uniprot_ids
P48740,9606.ENSP00000296280,Ensembl_UniProt
P48745,9606.ENSP00000259526,Ensembl_HGNC_uniprot_ids
P48745,9606.ENSP00000259526,Ensembl_UniProt
P48745,9606.ENSP00000259526,UniProt_AC
P48775,9606.ENSP00000444788,Ensembl_HGNC_uniprot_ids
P48775,9606.ENSP00000444788,Ensembl_UniProt
P48775,9606.ENSP00000444788,UniProt_AC
P48788,9606.ENSP00000371336,Ensembl_HGNC_uniprot_ids
P48788,9606.ENSP00000371336,Ensembl_UniProt
P48788,9606.ENSP00000371336,UniProt_AC
P48960,9606.ENSP00000242786,Ensembl_HGNC_uniprot_ids
P48960,9606.ENSP00000242786,Ensembl_UniProt
P48960,9606.ENSP00000242786,UniProt_AC
P49006,9606.ENSP00000362638,Ensembl_HGNC_uniprot_ids
P49006,9606.ENSP00000362638,Ensembl_UniProt
P49006,9606.ENSP00000362638,UniProt_AC
P49069,9606.ENSP00000297156,Ensembl_HGNC_uniprot_ids
P49069,9606.ENSP00000297156,Ensembl_UniProt
P49069,9606.ENSP00000297156,UniProt_AC
P49137,9606.ENSP00000356070,Ensembl_HGNC_uniprot_ids
P49137,9606.ENSP00000356070,Ensembl_UniProt
P49137,9606.ENSP00000356070,UniProt_AC
P49221,9606.ENSP00000296125,Ensembl_HGNC_uniprot_ids
P49221,9606.ENSP00000296125,Ensembl_UniProt
P49221,9606.ENSP00000296125,UniProt_AC
P49223,9606.ENSP00000217428,Ensembl_HGNC_uniprot_ids
P49223,9606.ENSP00000217428,Ensembl_UniProt
P49223,9606.ENSP00000217428,UniProt_AC
P49247,9606.ENSP00000283646,Ensembl_HGNC_uniprot_ids
P49247,9606.ENSP00000283646,Ensembl_UniProt
P49247,9606.ENSP00000283646,UniProt_AC
P49257,9606.ENSP00000251047,Ensembl_HGNC_uniprot_ids
P49257,9606.ENSP00000251047,Ensembl_UniProt
P49257,9606.ENSP00000251047,UniProt_AC
P49327,9606.ENSP00000304592,Ensembl_HGNC_uniprot_ids
P49327,9606.ENSP00000304592,Ensembl_UniProt
P49327,9606.ENSP00000304592,UniProt_AC
P49354,9606.ENSP00000303423,Ensembl_HGNC_uniprot_ids
P49354,9606.ENSP00000303423,Ensembl_UniProt
P49354,9606.ENSP00000303423,UniProt_AC
P49366,9606.ENSP00000210060,Ensembl_HGNC_uniprot_ids
P49366,9606.ENSP00000210060,Ensembl_UniProt
P49366,9606.ENSP00000210060,UniProt_AC
P49407,9606.ENSP00000409581,Ensembl_HGNC_uniprot_ids
P49407,9606.ENSP00000409581,Ensembl_UniProt
P49407,9606.ENSP00000409581,UniProt_AC
P49418,9606.ENSP00000348602,Ensembl_HGNC_uniprot_ids
P49418,9606.ENSP00000348602,Ensembl_UniProt
P49418,9606.ENSP00000348602,UniProt_AC
P49419,9606.ENSP00000387123,Ensembl_HGNC_uniprot_ids
P49419,9606.ENSP00000387123,Ensembl_UniProt
P49419,9606.ENSP00000387123,UniProt_AC
P49427,9606.ENSP00000215574,Ensembl_HGNC_uniprot_ids
P49427,9606.ENSP00000215574,Ensembl_UniProt
P49427,9606.ENSP00000215574,UniProt_AC
P49448,9606.ENSP00000327589,Ensembl_HGNC_uniprot_ids
P49448,9606.ENSP00000327589,Ensembl_UniProt
P49448,9606.ENSP00000327589,UniProt_AC
P49459,9606.ENSP00000360613,Ensembl_HGNC_uniprot_ids
P49459,9606.ENSP00000360613,Ensembl_UniProt
P49459,9606.ENSP00000360613,UniProt_AC
P49585,9606.ENSP00000292823,Ensembl_HGNC_uniprot_ids
P49585,9606.ENSP00000292823,Ensembl_UniProt
P49585,9606.ENSP00000292823,UniProt_AC
P49588,9606.ENSP00000261772,Ensembl_HGNC_uniprot_ids
P49588,9606.ENSP00000261772,Ensembl_UniProt
P49588,9606.ENSP00000261772,UniProt_AC
P49589,9606.ENSP00000369897,Ensembl_HGNC_uniprot_ids
P49589,9606.ENSP00000369897,Ensembl_UniProt
P49589,9606.ENSP00000369897,UniProt_AC
P49591,9606.ENSP00000358939,Ensembl_HGNC_uniprot_ids
P49591,9606.ENSP00000358939,Ensembl_UniProt
P49591,9606.ENSP00000358939,UniProt_AC
P49593,9606.ENSP00000263212,Ensembl_HGNC_uniprot_ids
P49593,9606.ENSP00000263212,Ensembl_UniProt
P49593,9606.ENSP00000263212,UniProt_AC
P49642,9606.ENSP00000350491,Ensembl_HGNC_uniprot_ids
P49642,9606.ENSP00000350491,Ensembl_UniProt
P49642,9606.ENSP00000350491,UniProt_AC
P49662,9606.ENSP00000388566,Ensembl_HGNC_uniprot_ids
P49662,9606.ENSP00000388566,Ensembl_UniProt
P49662,9606.ENSP00000388566,UniProt_AC
P49675,9606.ENSP00000276449,Ensembl_HGNC_uniprot_ids
P49675,9606.ENSP00000276449,Ensembl_UniProt
P49675,9606.ENSP00000276449,UniProt_AC
P49703,9606.ENSP00000322628,Ensembl_HGNC_uniprot_ids
P49703,9606.ENSP00000322628,Ensembl_UniProt
P49703,9606.ENSP00000322628,UniProt_AC
P49711,9606.ENSP00000494538,Ensembl_HGNC_uniprot_ids
P49711,9606.ENSP00000494538,Ensembl_UniProt
P49711,9606.ENSP00000494538,UniProt_AC
P49715,9606.ENSP00000427514,Ensembl_HGNC_uniprot_ids
P49715,9606.ENSP00000427514,Ensembl_UniProt
P49715,9606.ENSP00000427514,UniProt_AC
P49720,9606.ENSP00000483688,Ensembl_HGNC_uniprot_ids
P49720,9606.ENSP00000483688,Ensembl_UniProt
P49720,9606.ENSP00000483688,UniProt_AC
P49721,9606.ENSP00000362334,Ensembl_HGNC_uniprot_ids
P49721,9606.ENSP00000362334,Ensembl_UniProt
P49721,9606.ENSP00000362334,UniProt_AC
P49746,9606.ENSP00000357362,Ensembl_HGNC_uniprot_ids
P49746,9606.ENSP00000357362,Ensembl_UniProt
P49746,9606.ENSP00000357362,UniProt_AC
P49747,9606.ENSP00000222271,Ensembl_HGNC_uniprot_ids
P49747,9606.ENSP00000222271,Ensembl_UniProt
P49747,9606.ENSP00000222271,UniProt_AC
P49748,9606.ENSP00000438689,Ensembl_HGNC_uniprot_ids
P49748,9606.ENSP00000438689,Ensembl_UniProt
P49748,9606.ENSP00000438689,UniProt_AC
P49755,9606.ENSP00000303145,Ensembl_HGNC_uniprot_ids
P49755,9606.ENSP00000303145,Ensembl_UniProt
P49755,9606.ENSP00000303145,UniProt_AC
P49757,9606.ENSP00000451300,Ensembl_HGNC_uniprot_ids
P49757,9606.ENSP00000451300,Ensembl_UniProt
P49757,9606.ENSP00000451300,UniProt_AC
P49760,9606.ENSP00000357345,Ensembl_HGNC_uniprot_ids
P49760,9606.ENSP00000357345,Ensembl_UniProt
P49760,9606.ENSP00000357345,UniProt_AC
P49763,9606.ENSP00000451040,Ensembl_HGNC_uniprot_ids
P49763,9606.ENSP00000451040,Ensembl_UniProt
P49763,9606.ENSP00000451040,UniProt_AC
P49765,9606.ENSP00000311127,Ensembl_HGNC_uniprot_ids
P49765,9606.ENSP00000311127,Ensembl_UniProt
P49765,9606.ENSP00000311127,UniProt_AC
P49767,9606.ENSP00000480043,Ensembl_HGNC_uniprot_ids
P49767,9606.ENSP00000480043,Ensembl_UniProt
P49767,9606.ENSP00000480043,UniProt_AC
P49771,9606.ENSP00000469613,Ensembl_HGNC_uniprot_ids
P49771,9606.ENSP00000469613,Ensembl_UniProt
P49771,9606.ENSP00000469613,UniProt_AC
P49773,9606.ENSP00000304229,Ensembl_HGNC_uniprot_ids
P49773,9606.ENSP00000304229,Ensembl_UniProt
P49773,9606.ENSP00000304229,UniProt_AC
P49788,9606.ENSP00000237696,Ensembl_HGNC_uniprot_ids
P49788,9606.ENSP00000237696,Ensembl_UniProt
P49788,9606.ENSP00000237696,UniProt_AC
P49789,9606.ENSP00000418582,Ensembl_HGNC_uniprot_ids
P49789,9606.ENSP00000418582,Ensembl_UniProt
P49789,9606.ENSP00000418582,UniProt_AC
P49795,9606.ENSP00000378483,Ensembl_HGNC_uniprot_ids
P49795,9606.ENSP00000378483,Ensembl_UniProt
P49795,9606.ENSP00000378483,UniProt_AC
P49796,9606.ENSP00000363255,Ensembl_HGNC_uniprot_ids
P49796,9606.ENSP00000363255,Ensembl_UniProt
P49796,9606.ENSP00000363255,UniProt_AC
P49798,9606.ENSP00000397181,Ensembl_HGNC_uniprot_ids
P49798,9606.ENSP00000397181,Ensembl_UniProt
P49798,9606.ENSP00000397181,UniProt_AC
P49802,9606.ENSP00000355523,Ensembl_HGNC_uniprot_ids
P49802,9606.ENSP00000355523,Ensembl_UniProt
P49802,9606.ENSP00000355523,UniProt_AC
P49815,9606.ENSP00000219476,Ensembl_HGNC_uniprot_ids
P49815,9606.ENSP00000219476,Ensembl_UniProt
P49815,9606.ENSP00000219476,UniProt_AC
P49840,9606.ENSP00000222330,Ensembl_HGNC_uniprot_ids
P49840,9606.ENSP00000222330,Ensembl_UniProt
P49840,9606.ENSP00000222330,UniProt_AC
P49841,9606.ENSP00000324806,Ensembl_HGNC_uniprot_ids
P49841,9606.ENSP00000324806,Ensembl_UniProt
P49841,9606.ENSP00000324806,UniProt_AC
P49862,9606.ENSP00000470538,Ensembl_HGNC_uniprot_ids
P49862,9606.ENSP00000470538,Ensembl_UniProt
P49862,9606.ENSP00000470538,UniProt_AC
P49863,9606.ENSP00000231009,Ensembl_HGNC_uniprot_ids
P49863,9606.ENSP00000231009,Ensembl_UniProt
P49863,9606.ENSP00000231009,UniProt_AC
P49888,9606.ENSP00000226444,Ensembl_HGNC_uniprot_ids
P49888,9606.ENSP00000226444,Ensembl_UniProt
P49888,9606.ENSP00000226444,UniProt_AC
P49902,9606.ENSP00000339479,Ensembl_HGNC_uniprot_ids
P49902,9606.ENSP00000339479,Ensembl_UniProt
P49902,9606.ENSP00000339479,UniProt_AC
P49903,9606.ENSP00000367893,Ensembl_HGNC_uniprot_ids
P49903,9606.ENSP00000367893,Ensembl_UniProt
P49903,9606.ENSP00000367893,UniProt_AC
P49913,9606.ENSP00000296435,Ensembl_HGNC_uniprot_ids
P49913,9606.ENSP00000296435,Ensembl_UniProt
P49913,9606.ENSP00000296435,UniProt_AC
P49914,9606.ENSP00000258874,Ensembl_HGNC_uniprot_ids
P49914,9606.ENSP00000258874,Ensembl_UniProt
P49914,9606.ENSP00000258874,UniProt_AC
P49915,9606.ENSP00000419851,Ensembl_HGNC_uniprot_ids
P49915,9606.ENSP00000419851,Ensembl_UniProt
P49915,9606.ENSP00000419851,UniProt_AC
P49959,9606.ENSP00000325863,Ensembl_HGNC_uniprot_ids
P49959,9606.ENSP00000325863,Ensembl_UniProt
P49959,9606.ENSP00000325863,UniProt_AC
P49961,9606.ENSP00000360250,Ensembl_HGNC_uniprot_ids
P49961,9606.ENSP00000360250,Ensembl_UniProt
P49961,9606.ENSP00000360250,UniProt_AC
P50053,9606.ENSP00000260599,Ensembl_HGNC_uniprot_ids
P50053,9606.ENSP00000260599,Ensembl_UniProt
P50053,9606.ENSP00000260599,UniProt_AC
P50120,9606.ENSP00000232217,Ensembl_HGNC_uniprot_ids
P50120,9606.ENSP00000232217,Ensembl_UniProt
P50120,9606.ENSP00000232217,UniProt_AC
P50135,9606.ENSP00000280097,Ensembl_HGNC_uniprot_ids
P50135,9606.ENSP00000280097,Ensembl_UniProt
P50135,9606.ENSP00000280097,UniProt_AC
P50148,9606.ENSP00000286548,Ensembl_HGNC_uniprot_ids
P50148,9606.ENSP00000286548,Ensembl_UniProt
P50148,9606.ENSP00000286548,UniProt_AC
P50219,9606.ENSP00000252971,Ensembl_HGNC_uniprot_ids
P50219,9606.ENSP00000252971,Ensembl_UniProt
P50219,9606.ENSP00000252971,UniProt_AC
P50221,9606.ENSP00000321684,Ensembl_HGNC_uniprot_ids
P50221,9606.ENSP00000321684,Ensembl_UniProt
P50221,9606.ENSP00000321684,UniProt_AC
P50222,9606.ENSP00000262041,Ensembl_HGNC_uniprot_ids
P50222,9606.ENSP00000262041,Ensembl_UniProt
P50222,9606.ENSP00000262041,UniProt_AC
P50225,9606.ENSP00000378972,Ensembl_HGNC_uniprot_ids
P50225,9606.ENSP00000378972,Ensembl_UniProt
P50225,9606.ENSP00000378972,UniProt_AC
P50238,9606.ENSP00000332449,Ensembl_HGNC_uniprot_ids
P50238,9606.ENSP00000332449,Ensembl_UniProt
P50238,9606.ENSP00000332449,UniProt_AC
P50281,9606.ENSP00000308208,Ensembl_HGNC_uniprot_ids
P50281,9606.ENSP00000308208,Ensembl_UniProt
P50281,9606.ENSP00000308208,UniProt_AC
P50395,9606.ENSP00000369538,Ensembl_HGNC_uniprot_ids
P50395,9606.ENSP00000369538,Ensembl_UniProt
P50395,9606.ENSP00000369538,UniProt_AC
P50406,9606.ENSP00000289753,Ensembl_HGNC_uniprot_ids
P50406,9606.ENSP00000289753,Ensembl_UniProt
P50406,9606.ENSP00000289753,UniProt_AC
P50440,9606.ENSP00000379895,Ensembl_HGNC_uniprot_ids
P50440,9606.ENSP00000379895,Ensembl_UniProt
P50440,9606.ENSP00000379895,UniProt_AC
P50452,9606.ENSP00000331368,Ensembl_HGNC_uniprot_ids
P50452,9606.ENSP00000331368,Ensembl_UniProt
P50452,9606.ENSP00000331368,UniProt_AC
P50453,9606.ENSP00000370074,Ensembl_HGNC_uniprot_ids
P50453,9606.ENSP00000370074,Ensembl_UniProt
P50453,9606.ENSP00000370074,UniProt_AC
P50454,9606.ENSP00000434412,Ensembl_HGNC_uniprot_ids
P50454,9606.ENSP00000434412,Ensembl_UniProt
P50454,9606.ENSP00000434412,UniProt_AC
P50461,9606.ENSP00000431813,Ensembl_HGNC_uniprot_ids
P50461,9606.ENSP00000431813,Ensembl_UniProt
P50461,9606.ENSP00000431813,UniProt_AC
P50479,9606.ENSP00000253754,Ensembl_HGNC_uniprot_ids
P50479,9606.ENSP00000253754,Ensembl_UniProt
P50479,9606.ENSP00000253754,UniProt_AC
P50502,9606.ENSP00000216218,Ensembl_HGNC_uniprot_ids
P50502,9606.ENSP00000216218,Ensembl_UniProt
P50502,9606.ENSP00000216218,UniProt_AC
P50539,9606.ENSP00000331152,Ensembl_HGNC_uniprot_ids
P50539,9606.ENSP00000331152,Ensembl_UniProt
P50539,9606.ENSP00000331152,UniProt_AC
P50542,9606.ENSP00000391601,Ensembl_HGNC_uniprot_ids
P50542,9606.ENSP00000391601,Ensembl_UniProt
P50542,9606.ENSP00000391601,UniProt_AC
P50552,9606.ENSP00000245932,Ensembl_HGNC_uniprot_ids
P50552,9606.ENSP00000245932,Ensembl_UniProt
P50552,9606.ENSP00000245932,UniProt_AC
P50570,9606.ENSP00000373905,Ensembl_HGNC_uniprot_ids
P50570,9606.ENSP00000373905,Ensembl_UniProt
P50570,9606.ENSP00000373905,UniProt_AC
P50579,9606.ENSP00000325312,Ensembl_HGNC_uniprot_ids
P50579,9606.ENSP00000325312,Ensembl_UniProt
P50579,9606.ENSP00000325312,UniProt_AC
P50583,9606.ENSP00000368452,Ensembl_HGNC_uniprot_ids
P50583,9606.ENSP00000368452,Ensembl_UniProt
P50583,9606.ENSP00000368452,UniProt_AC
P50591,9606.ENSP00000241261,Ensembl_HGNC_uniprot_ids
P50591,9606.ENSP00000241261,Ensembl_UniProt
P50591,9606.ENSP00000241261,UniProt_AC
P50749,9606.ENSP00000368710,Ensembl_HGNC_uniprot_ids
P50749,9606.ENSP00000368710,Ensembl_UniProt
P50749,9606.ENSP00000368710,UniProt_AC
P50895,9606.ENSP00000270233,Ensembl_HGNC_uniprot_ids
P50895,9606.ENSP00000270233,Ensembl_UniProt
P50895,9606.ENSP00000270233,UniProt_AC
P50897,9606.ENSP00000493153,Ensembl_HGNC_uniprot_ids
P50897,9606.ENSP00000493153,Ensembl_UniProt
P50897,9606.ENSP00000493153,UniProt_AC
P50990,9606.ENSP00000286788,Ensembl_HGNC_uniprot_ids
P50990,9606.ENSP00000286788,Ensembl_UniProt
P50990,9606.ENSP00000286788,UniProt_AC
P50995,9606.ENSP00000398610,Ensembl_HGNC_uniprot_ids
P50995,9606.ENSP00000398610,Ensembl_UniProt
P50995,9606.ENSP00000398610,UniProt_AC
P51114,9606.ENSP00000350170,Ensembl_HGNC_uniprot_ids
P51114,9606.ENSP00000350170,Ensembl_UniProt
P51114,9606.ENSP00000350170,UniProt_AC
P51124,9606.ENSP00000264553,Ensembl_HGNC_uniprot_ids
P51124,9606.ENSP00000264553,Ensembl_UniProt
P51124,9606.ENSP00000264553,UniProt_AC
P51148,9606.ENSP00000447053,Ensembl_HGNC_uniprot_ids
P51148,9606.ENSP00000447053,Ensembl_UniProt
P51148,9606.ENSP00000447053,UniProt_AC
P51149,9606.ENSP00000265062,Ensembl_HGNC_uniprot_ids
P51149,9606.ENSP00000265062,Ensembl_UniProt
P51149,9606.ENSP00000265062,UniProt_AC
P51153,9606.ENSP00000357564,Ensembl_HGNC_uniprot_ids
P51153,9606.ENSP00000357564,Ensembl_UniProt
P51153,9606.ENSP00000357564,UniProt_AC
P51159,9606.ENSP00000379601,Ensembl_HGNC_uniprot_ids
P51159,9606.ENSP00000379601,Ensembl_UniProt
P51159,9606.ENSP00000379601,UniProt_AC
P51161,9606.ENSP00000377549,Ensembl_HGNC_uniprot_ids
P51161,9606.ENSP00000377549,Ensembl_UniProt
P51161,9606.ENSP00000377549,UniProt_AC
P51164,9606.ENSP00000334216,Ensembl_HGNC_uniprot_ids
P51164,9606.ENSP00000334216,Ensembl_UniProt
P51164,9606.ENSP00000334216,UniProt_AC
P51178,9606.ENSP00000430344,Ensembl_HGNC_uniprot_ids
P51178,9606.ENSP00000430344,Ensembl_UniProt
P51178,9606.ENSP00000430344,UniProt_AC
P51397,9606.ENSP00000394163,Ensembl_HGNC_uniprot_ids
P51397,9606.ENSP00000394163,Ensembl_UniProt
P51397,9606.ENSP00000394163,UniProt_AC
P51449,9606.ENSP00000327025,Ensembl_HGNC_uniprot_ids
P51449,9606.ENSP00000327025,Ensembl_UniProt
P51449,9606.ENSP00000327025,UniProt_AC
P51451,9606.ENSP00000259089,Ensembl_HGNC_uniprot_ids
P51451,9606.ENSP00000259089,Ensembl_UniProt
P51451,9606.ENSP00000259089,UniProt_AC
P51452,9606.ENSP00000226004,Ensembl_HGNC_uniprot_ids
P51452,9606.ENSP00000226004,Ensembl_UniProt
P51452,9606.ENSP00000226004,UniProt_AC
P51460,9606.ENSP00000369017,Ensembl_HGNC_uniprot_ids
P51460,9606.ENSP00000369017,Ensembl_UniProt
P51460,9606.ENSP00000369017,UniProt_AC
P51512,9606.ENSP00000286614,Ensembl_HGNC_uniprot_ids
P51512,9606.ENSP00000286614,Ensembl_UniProt
P51512,9606.ENSP00000286614,UniProt_AC
P51513,9606.ENSP00000438875,Ensembl_HGNC_uniprot_ids
P51513,9606.ENSP00000438875,Ensembl_UniProt
P51513,9606.ENSP00000438875,UniProt_AC
P51553,9606.ENSP00000217901,Ensembl_HGNC_uniprot_ids
P51553,9606.ENSP00000217901,Ensembl_UniProt
P51553,9606.ENSP00000217901,UniProt_AC
P51570,9606.ENSP00000225614,Ensembl_HGNC_uniprot_ids
P51570,9606.ENSP00000225614,Ensembl_UniProt
P51570,9606.ENSP00000225614,UniProt_AC
P51572,9606.ENSP00000392330,Ensembl_HGNC_uniprot_ids
P51572,9606.ENSP00000392330,Ensembl_UniProt
