Protein,AD_beta,AD_logp,PD_beta,PD_logp
C4BPB,0.11332868530700327,-0.7059269875278908,0.04879016416943205,-1.6449100140192634
C5,0.36464311358790924,-0.3487772359555939,0.12221763272424911,-1.7732909373238783
C7,0.4252677354043441,-6.4362484051748785,0.4824261492442928,-6.63890287730228
C7orf50,-0.4620354595965587,-1.3756390273545387,-0.2744368457017603,-3.383270306231936
C8B,-0.2231435513142097,-4.07514711801227,-0.37106368139083207,-2.443167951728855
C9,0.14842000511827322,-1.8397275739809371,0.12221763272424911,-2.709716643846948
C9orf40,0.03922071315328133,-0.11549084573210446,-0.01005033585350145,-0.7657971496553401
CA1,-0.01005033585350145,-0.8764669289814399,0.03922071315328133,-0.1717966714248878
CA11,0.03922071315328133,-0.41911210267606713,0.03922071315328133,-0.3250485206440806
CA12,0.35065687161316933,-2.4293756220895126,0.1570037488096647,-7.068942154880893
CA13,-0.040821994520255166,-0.13249917468766192,0.0,-1.3884497262513875
CA14,-0.07257069283483537,-4.575333752386787,-0.2231435513142097,-0.8331294957154015
CA2,0.01980262729617973,-3.422433163233499,0.09531017980432493,-0.42510363226000175
CA3,0.0769610411361284,-3.258192130590306,0.10436001532424286,-1.8664465678123516
CA4,0.3987761199573678,-0.19201016413970812,-0.030459207484708574,-5.196855601149624
CA5A,-0.020202707317519466,-2.360520481541859,-0.06187540371808753,-0.6425408741946377
CA6,-0.06187540371808753,-4.503468023953044,-0.12783337150988489,-1.3559751645562537
CA7,-0.01005033585350145,-0.9072893659973398,-0.12783337150988489,-0.053531007780650494
CA8,0.1823215567939546,-0.2215264457844386,0.04879016416943205,-1.9966549686195247
CA9,0.03922071315328133,-4.110098587777735,-0.16251892949777494,-0.5300528427412953
CABP2,-0.13926206733350766,-0.23239778494927196,-0.020202707317519466,-3.202716788178024
CACNA1C,-0.06187540371808753,-2.2696381631581692,-0.2744368457017603,-0.4260954578720899
CACNA1H,0.009950330853168092,-0.18880069877607922,-0.020202707317519466,-0.08903839145059553
CACNB1,-0.030459207484708574,-0.7105695138449645,0.058268908123975824,-0.3704574724190024
CACNB3,-0.040821994520255166,-1.1585742263581813,-0.06187540371808753,-1.073532112165944
CACYBP,-0.040821994520255166,-1.1820495252413055,-0.05129329438755058,-1.1161300852191671
CADPS,-0.08338160893905101,-0.7644016883335742,0.0769610411361284,-0.9318015399164175
CALB1,0.27763173659827955,-0.6451206621794665,0.04879016416943205,-7.448123005129116
CALB2,0.11332868530700327,-11.036691285973857,-0.4942963218147801,-1.1432154760212792
CALCA,0.08617769624105241,-0.45647840643511284,-0.020202707317519466,-2.132372276994992
CALCB,0.11332868530700327,-0.6542608867801284,0.0769610411361284,-1.5360614688536014
CALCOCO1,-0.030459207484708574,-1.3770436809057538,0.02955880224154443,-1.0947443318671586
CALCOCO2,-0.05129329438755058,-0.47117629094478314,-0.030459207484708574,-1.0109951399452308
CALY,0.03922071315328133,-0.6403740921079045,-0.08338160893905101,-0.3537466299240565
CAMKK1,0.009950330853168092,-2.0423326877014034,-0.11653381625595151,-0.14531615177862486
CAMLG,-0.12783337150988489,-3.3664568240504087,-0.21072103131565253,-2.1907469465598193
CAMSAP1,-0.08338160893905101,-1.4918003495805943,-0.05129329438755058,-3.340441239083191
CANT1,-0.2613647641344075,-6.444912855068882,-0.4942963218147801,-2.068455636327992
CAPG,0.0769610411361284,-0.7693834954136185,0.03922071315328133,-1.576418667543268
CAPN3,-0.020202707317519466,-1.8528841377970307,-0.19845093872383832,-0.1860548183510743
CAPS,-0.030459207484708574,-0.9752954116617273,-0.05129329438755058,-0.8695415848782212
CARHSP1,0.0,-0.45661365876106835,0.02955880224154443,-0.0007440207147805709
CASC3,-0.2876820724517809,-2.660516411555237,-0.2231435513142097,-5.183638700018725
CASP1,0.009950330853168092,-0.09557082256869918,-0.01005033585350145,-0.09436632717339216
CASP10,0.009950330853168092,-0.09664149591247431,0.009950330853168092,-0.19355933191995572
CASP2,0.009950330853168092,-3.1789391180995343,0.09531017980432493,-0.23179118706820728
CASP3,-0.01005033585350145,-0.2550227600803924,-0.01005033585350145,-0.15860933838904395
CASP4,0.009950330853168092,-0.6324959990962211,0.01980262729617973,-0.2831051346298853
CASP7,-0.040821994520255166,-1.2836512422426458,-0.06187540371808753,-0.9433050499130438
CASP8,-0.030459207484708574,-1.5581474623005946,0.058268908123975824,-0.44359185370221943
CASP9,-0.10536051565782628,-2.4890584646558547,0.131028262406404,-2.1032906195456804
CASQ2,-0.12783337150988489,-0.3447646298747827,0.03922071315328133,-1.7034499551830455
CAT,0.058268908123975824,-0.14746466975645178,0.01980262729617973,-0.8330323178232827
CBLIF,-0.09431067947124129,-4.838561693691555,-0.10536051565782628,-3.5955513828440515
CBLN1,-0.01005033585350145,-1.3140850806266284,-0.06187540371808753,-0.1801304350554199
CBLN4,-0.10536051565782628,-0.8860387839912339,-0.08338160893905101,-1.0754372865784247
CBS,-0.01005033585350145,-2.3112561380823,-0.1743533871447778,-0.07717540407022049
CBX2,0.1570037488096647,-2.3422544291635856,0.17395330712343798,-2.6171981165812257
CC2D1A,-0.040821994520255166,-0.02517250469517028,0.0,-1.0348379838444528
CCAR2,-0.040821994520255166,-0.008522633687956136,0.0,-0.571494806679423
CCDC134,-0.12783337150988489,-1.8735869451533376,-0.13926206733350766,-2.0531052543217867
CCDC28A,-0.06187540371808753,-0.513636731228794,-0.08338160893905101,-0.4088527918344269
CCDC50,-0.08338160893905101,-1.1242986045430927,-0.06187540371808753,-2.0899937003950675
CCDC80,0.19885085874516517,-0.543281474419451,-0.05129329438755058,-3.4462363174945647
CCER2,0.11332868530700327,-0.32082229332366513,0.02955880224154443,-2.4650090622948
CCL11,0.09531017980432493,-0.1307180395304967,0.009950330853168092,-1.0999181509352185
CCL13,-0.08338160893905101,-0.30052231398383095,-0.01005033585350145,-2.366192623637786
CCL14,0.0769610411361284,-1.1094704173650831,0.0769610411361284,-0.930489351892473
CCL15,0.08617769624105241,-1.2992776591444386,0.0769610411361284,-1.3834534323821168
CCL16,0.009950330853168092,-4.26611485984559,-0.13926206733350766,-0.1439381764136265
CCL17,0.0,-0.518266481748405,0.01980262729617973,-0.0712882295210655
CCL18,0.009950330853168092,-2.300896549386532,-0.08338160893905101,-0.19029189854789047
CCL19,0.04879016416943205,-3.1713420686964673,0.04879016416943205,-3.3668340136400605
CCL2,-0.1743533871447778,-0.06840178728307202,0.0,-4.511818377086334
CCL20,0.0,-0.36974075539416335,-0.01005033585350145,-0.018593147232161263
CCL21,0.06765864847381486,-2.923548812083544,-0.15082288973458366,-0.9908693774695527
CCL22,-0.07257069283483537,-1.5260379328637905,-0.07257069283483537,-1.3052023346354888
CCL23,-0.05129329438755058,-5.806229571775674,-0.2231435513142097,-0.6202302763032012
CCL24,-0.030459207484708574,-0.19557619792429043,-0.01005033585350145,-0.8541366144503412
CCL25,0.0769610411361284,-3.439745276408512,0.131028262406404,-1.2240346644200342
CCL26,0.02955880224154443,-0.34969269240336986,0.009950330853168092,-0.8468805877908571
CCL27,-0.10536051565782628,-16.72323195419555,-0.2744368457017603,-2.6621795087320477
CCL28,-0.05129329438755058,-0.29958120179312736,0.01980262729617973,-0.9113983540950203
CCL3,-0.040821994520255166,-1.943755630697749,0.06765864847381486,-0.6924196932430241
CCL4,-0.07257069283483537,-1.7558773537643118,0.058268908123975824,-1.6992691943482778
CCL5,0.0,-0.7696633843308867,-0.020202707317519466,-0.049626700768626145
CCL7,-0.05129329438755058,-0.9463806596128784,0.04879016416943205,-0.8756647157564126
CCL8,-0.08338160893905101,-0.8639870188814572,-0.040821994520255166,-1.9077793142190824
CCN1,-0.020202707317519466,-3.8133040058935683,-0.09431067947124129,-0.39838505891170695
CCN2,0.02955880224154443,-0.4642763637859906,0.02955880224154443,-0.5154194961248996
CCN3,0.06765864847381486,-3.881834838171522,-0.21072103131565253,-0.686972445534624
CCN4,0.0769610411361284,-0.4140377226933812,-0.030459207484708574,-0.9742043714134885
CCN5,0.1823215567939546,-0.036174634205903916,0.0,-3.0518398538306237
CCND2,0.11332868530700327,-10.970601174144866,-0.4155154439616658,-1.1132166876343517
CCNE1,-0.020202707317519466,-1.172540977355611,0.04879016416943205,-0.30038242559239137
CCS,-0.11653381625595151,-0.03515339041618163,0.0,-2.040875065569868
CCT5,-0.030459207484708574,-0.5266722255599946,0.03922071315328133,-0.3503959098266585
CD101,-0.06187540371808753,-0.10275362100675611,0.009950330853168092,-0.6263467469761732
CD109,0.14842000511827322,-3.5667059639568763,-0.19845093872383832,-1.8187673445719603
CD14,0.03922071315328133,-0.9161824352384474,-0.06187540371808753,-0.39974983444348905
CD160,0.03922071315328133,-0.12124853669952579,0.009950330853168092,-0.4657630524145079
CD163,0.0769610411361284,-0.04349731374751389,0.0,-1.0657077295243564
CD164,0.009950330853168092,-0.19916179254006777,-0.030459207484708574,-0.059495637609007695
CD164L2,-0.06187540371808753,-1.1411197027102387,-0.13926206733350766,-0.5545679320741764
CD177,-0.030459207484708574,-0.29040976522554124,0.009950330853168092,-1.1146738009499704
CD1C,-0.07257069283483537,-1.683920647110217,-0.16251892949777494,-0.4868812926944339
CD2,0.08617769624105241,-3.7851914755940856,0.23111172096338664,-0.8789193334189194
CD200,0.0,-2.502765086647802,-0.19845093872383832,-0.01063159869341312
CD200R1,-0.18632957819149348,-4.068530334974245,-0.21072103131565253,-2.6264850805797395
CD207,0.1570037488096647,-1.38914780030808,-0.09431067947124129,-2.370691036489365
CD209,-0.09431067947124129,-22.269728950219122,-0.527632742082372,-1.180691942258098
CD22,0.01980262729617973,-6.003078124388944,-0.2231435513142097,-0.25326649317759153
CD226,0.0,-0.19454323132831242,-0.030459207484708574,-0.04147279895586166
CD244,0.37843643572024505,-0.21943910998743796,0.02955880224154443,-5.837859044434214
CD248,0.02955880224154443,-10.265893171183846,-0.4942963218147801,-0.30909834713690626
CD27,0.09531017980432493,-0.7833536761453203,-0.05129329438755058,-1.355175680975086
CD274,-0.01005033585350145,-0.3666246456063841,0.03922071315328133,-0.056949104687814105
CD276,0.28517894223366247,-14.109881618566853,0.43178241642553783,-5.5211127284872035
CD28,0.058268908123975824,-1.5393579873374084,-0.10536051565782628,-0.6739753521755725
CD2AP,-0.05129329438755058,-0.038711773644966474,0.0,-1.1100934476610038
CD300A,0.29266961396282004,-1.0463388040240238,-0.15082288973458366,-3.4508355307692082
CD300C,0.1823215567939546,-0.4265699860347444,0.03922071315328133,-2.8761322762393
CD300E,0.04879016416943205,-3.4851632046992957,-0.16251892949777494,-0.5941887600495753
CD300LF,0.0769610411361284,-1.2493395934361982,-0.05129329438755058,-1.5914050806947573
CD300LG,0.08617769624105241,-0.6891888052747545,-0.05129329438755058,-1.0287465458442084
CD302,0.27763173659827955,-0.14000978818639445,0.01980262729617973,-4.304563127202515
CD33,0.0769610411361284,-2.6017249154846223,-0.06187540371808753,-2.5239501392863213
CD34,0.131028262406404,-6.6499823076193785,-0.4155154439616658,-1.0001679065203923
CD36,-0.08338160893905101,-0.08968304963989122,-0.01005033585350145,-0.9611520401155513
CD38,-0.06187540371808753,-2.470496831700956,-0.16251892949777494,-0.5982504662206864
CD3D,0.02955880224154443,-1.0793705745366635,-0.15082288973458366,-0.209962637487484
CD3E,-0.2876820724517809,-0.7112107611148522,0.08617769624105241,-3.489890408195747
CD3G,0.009950330853168092,-0.5916606446812273,0.02955880224154443,-0.15170606682998888
CD4,0.04879016416943205,-1.1340275198615792,-0.10536051565782628,-0.3796771083563507
CD40,0.009950330853168092,-0.5671154713893962,-0.040821994520255166,-0.10200596955543345
CD40LG,-0.020202707317519466,-0.31714727240748924,-0.01005033585350145,-0.512685700970817
CD46,0.01980262729617973,-5.265361622006944,-0.31471074483970024,-0.10944751719340196
CD48,0.26236426446749106,-0.14714641208229656,-0.020202707317519466,-3.788258472426167
CD5,0.09531017980432493,-2.509649533841961,-0.15082288973458366,-1.1221196841308703
CD55,0.03922071315328133,-7.877357129155587,-0.4462871026284195,-0.23791521080347963
CD58,0.14842000511827322,-0.12427915658511089,-0.030459207484708574,-0.7644368684256561
CD59,0.3852624007906449,-2.4469928364101703,-0.2484613592984996,-4.941134931404752
CD5L,-0.13926206733350766,-0.6138414052774717,0.058268908123975824,-2.1240859573525417
CD6,-0.13926206733350766,-3.6460963630012504,-0.12783337150988489,-3.4476824121947485
CD63,-0.06187540371808753,-1.1599919737856061,-0.06187540371808753,-1.0942663439810776
CD69,-0.020202707317519466,-0.889782607347768,-0.030459207484708574,-0.37431614608382086
CD7,0.17395330712343798,-0.5256451863770728,0.058268908123975824,-2.848467953223579
CD70,0.009950330853168092,-6.402651795478791,-0.2231435513142097,-0.05705524680890857
CD72,0.04879016416943205,-3.22404827897452,-0.23572233352106983,-0.5412848982610108
CD74,0.10436001532424286,-0.3039849572372925,-0.030459207484708574,-1.1689298249933928
CD79B,0.058268908123975824,-1.527532227334991,-0.08338160893905101,-0.8471260521470846
CD80,0.26236426446749106,-0.1610297565135345,-0.030459207484708574,-3.720259497809337
CD82,-0.13926206733350766,-0.772480131170627,-0.09431067947124129,-1.6584628079007677
CD83,0.19885085874516517,-1.4420244012185508,-0.10536051565782628,-3.013276823027938
CD84,0.06765864847381486,-0.22966532819391233,-0.030459207484708574,-0.6091319142641283
CD86,0.058268908123975824,-0.0861458879969399,-0.020202707317519466,-0.40266138072765006
CD8A,0.01980262729617973,-1.9718657008677956,-0.09431067947124129,-0.31835765660883814
CD93,-0.06187540371808753,-9.255337737906919,-0.4155154439616658,-0.5123024453970952
CD99,0.0769610411361284,-12.856160336629673,-0.7550225842780328,-0.43229171837776204
CD99L2,-0.4155154439616658,-7.73997833731339,-0.4462871026284195,-5.37335065898625
CDA,-0.01005033585350145,-6.2606237650719425,-0.3285040669720361,-0.11670625921327134
CDAN1,-0.09431067947124129,-2.107786449789073,0.28517894223366247,-0.5284293067133827
CDC123,-0.08338160893905101,-1.3848285399608367,0.08617769624105241,-1.5600456152974
CDC25A,0.08617769624105241,-0.14359592771303187,-0.020202707317519466,-0.8821563359754606
CDC26,-0.06187540371808753,-0.152389672311585,-0.01005033585350145,-1.2521238757586433
CDC27,0.01980262729617973,-2.4706850261843565,0.08617769624105241,-0.3424043830610458
CDC37,0.009950330853168092,-0.7098386228551911,-0.030459207484708574,-0.1776849353556252
CDC42BPB,-0.07257069283483537,-2.034842877203963,-0.07257069283483537,-2.8785511256623795
CDCP1,0.13976194237515863,-0.04731771695210081,0.0,-3.622118741374054
CDH1,-0.01005033585350145,-3.2206483949427094,-0.1743533871447778,-0.05214250328443142
CDH15,-0.01005033585350145,-0.28753780152599806,-0.020202707317519466,-0.10557346610794173
CDH17,-0.01005033585350145,-0.40359666773053726,-0.020202707317519466,-0.08586609162481379
CDH2,0.058268908123975824,-4.639773328548697,-0.2231435513142097,-0.588234433335443
CDH22,0.06765864847381486,-1.7115729245149462,-0.23572233352106983,-0.43826433377536184
CDH23,-0.09431067947124129,-0.5403223135198889,-0.10536051565782628,-0.6043629558272942
CDH3,0.11332868530700327,-2.6128611649991234,-0.15082288973458366,-1.461809772482446
CDH4,-0.12783337150988489,-2.1401368249927355,0.14842000511827322,-1.684351573683517
CDH5,0.009950330853168092,-3.6263016539340094,-0.23572233352106983,-0.054485607559392045
CDH6,0.10436001532424286,-0.3106227668141203,-0.030459207484708574,-1.314248546609586
CDHR1,-0.12783337150988489,-2.111712814706348,-0.11653381625595151,-1.9535877737327687
CDHR2,-0.10536051565782628,-2.526039292554426,-0.08338160893905101,-3.1607137148997753
CDHR5,-0.2876820724517809,-5.38613750686221,-0.2231435513142097,-7.196233668410138
CDK1,0.12221763272424911,-0.1365809864840247,-0.020202707317519466,-1.329256667232969
CDK5RAP3,-0.13926206733350766,-0.15931626351186454,0.01980262729617973,-2.708055011113778
CDKL5,-0.01005033585350145,-2.3985666841445323,-0.1743533871447778,-0.11927003832204662
CDKN1A,-0.020202707317519466,-2.1677025485863455,-0.05129329438755058,-0.5492056907612864
CDKN2D,-0.01005033585350145,-0.07215881315278935,0.0,-0.16657379229474098
CDNF,-0.01005033585350145,-2.5748794853887853,-0.1743533871447778,-0.1071384975535102
CDON,-0.3285040669720361,-13.296716764549107,-0.5447271754416722,-4.255308419119334
CDSN,0.10436001532424286,-1.3606458699173234,-0.08338160893905101,-1.6730258881498137
CEACAM1,0.08617769624105241,-0.8061906054375738,0.10436001532424286,-0.5240976149630648
CEACAM16,-0.06187540371808753,-0.656371506001935,-0.040821994520255166,-1.379717321341746
CEACAM18,0.0769610411361284,-1.1018024006688478,0.058268908123975824,-1.9030070329316504
CEACAM19,0.058268908123975824,-0.8789753061865412,-0.09431067947124129,-0.512563167421056
CEACAM20,-0.08338160893905101,-1.4000315416059759,-0.13926206733350766,-0.9580251842241356
CEACAM21,0.009950330853168092,-0.43293425009131437,0.01980262729617973,-0.20598127432413746
CEACAM3,0.09531017980432493,-2.6755892355726583,0.11332868530700327,-1.7470489182327908
CEACAM5,0.17395330712343798,-1.9206309407409812,0.06765864847381486,-6.9435347998351435
CEACAM6,0.23111172096338664,-0.3165767875546756,-0.040821994520255166,-4.463950610823791
CEACAM8,0.14842000511827322,-0.10914376312213134,0.009950330853168092,-3.442614271847753
CEBPA,0.01980262729617973,-0.19302967378652777,-0.030459207484708574,-0.15554625051651771
CEBPB,0.08617769624105241,-1.3523890110514232,-0.09431067947124129,-1.066332970001162
CELA2A,-0.030459207484708574,-6.176041445273375,-0.2231435513142097,-0.39527378352404113
CELA3A,-0.01005033585350145,-1.0415388684400158,-0.05129329438755058,-0.12073975782952479
CELSR2,0.13976194237515863,-4.442483725524412,-0.4155154439616658,-1.1436858834456127
CEMIP2,0.2468600779315258,-1.8271974212521869,-0.23572233352106983,-4.643810603545435
CEND1,0.3074846997479607,-0.0448560359601276,0.0,-25.75308395045944
CENPF,0.0,-0.168774233179787,0.01980262729617973,-0.01710378842029998
CENPJ,-0.2484613592984996,-0.19142322883190713,-0.020202707317519466,-8.404060953975282
CEP112,-0.040821994520255166,-1.832033626338631,-0.1743533871447778,-0.40103187691512526
CEP152,-0.05129329438755058,-1.3741791673535482,-0.13926206733350766,-0.5298662616498554
